//X Y Z R G B
-23.10513878 9.44163322 -2.29812789 170 0 0
-23.00126266 9.57476521 -2.30028296 170 0 0
-23.00781822 9.42568493 -2.37298298 170 0 0
-23.08257294 9.63808346 -2.38118291 170 0 0
-23.15921021 9.58966541 -2.25507307 170 0 0
-23.20780182 9.58894062 -2.27953005 170 0 0
-23.00682068 9.61491013 -2.38435507 170 0 0
-23.00127983 9.53667641 -2.30455089 170 0 0
-23.17307281 9.38064957 -2.35081697 170 0 0
-23.08465767 9.71072006 -2.34880590 170 0 0
-23.21404648 9.38479424 -2.34212208 170 0 0
-23.00363350 9.47463131 -2.34668589 170 0 0
-23.01371574 9.50407124 -2.35005093 170 0 0
-23.18714333 9.46252441 -2.28083301 170 0 0
-23.03550911 9.56352234 -2.34930205 170 0 0
-23.04146576 9.47791576 -2.28931808 170 0 0
-23.22248650 9.58079433 -2.27130795 170 0 0
-23.01079941 9.56587124 -2.36955404 170 0 0
-23.04424477 9.65555573 -2.31270409 170 0 0
-22.92377663 9.41737175 -2.34775591 170 0 0
-23.12034225 9.52297974 -2.25731397 170 0 0
-23.02539063 9.49623585 -2.36067295 170 0 0
-23.05860329 9.66143322 -2.33331490 170 0 0
-23.06174850 9.46809387 -2.25231099 170 0 0
-23.03220749 9.52455330 -2.34261608 170 0 0
-23.06789017 9.52669907 -2.31678891 170 0 0
-22.92494965 9.51731586 -2.38227510 170 0 0
-23.05066681 9.66956902 -2.29908299 170 0 0
-23.12074471 9.65692616 -2.38555408 170 0 0
-23.03351974 9.56287098 -2.32313800 170 0 0
-23.20075607 9.69461918 -2.34078789 170 0 0
-22.99658394 9.45931911 -2.36654091 170 0 0
-23.06025124 9.64962769 -2.32330990 170 0 0
-23.19873619 9.59393978 -2.27327609 170 0 0
-22.98864937 9.46917343 -2.34097290 170 0 0
-23.13443184 9.54912376 -2.26045799 170 0 0
-23.19637108 9.47325993 -2.24114799 170 0 0
-23.08384705 9.43289948 -2.30065393 170 0 0
-23.04847527 9.61710739 -2.30810905 170 0 0
-23.12928391 9.38866329 -2.33960605 170 0 0
-23.16804886 9.59095860 -2.25369596 170 0 0
-23.02971268 9.63666439 -2.28388000 170 0 0
-23.14836121 9.39601231 -2.33998799 170 0 0
-23.18153000 9.38441372 -2.30519390 170 0 0
-23.08086967 9.73946285 -2.33369589 170 0 0
-23.03238106 9.43590069 -2.35394096 170 0 0
-23.12963867 9.72988415 -2.31805706 170 0 0
-23.08126068 9.35552883 -2.28498411 170 0 0
-23.10899925 9.72409534 -2.35302901 170 0 0
-23.20159912 9.39146233 -2.34632111 170 0 0
-23.02602005 9.45920086 -2.32594800 170 0 0
-23.01961708 9.65815544 -2.32559490 170 0 0
-23.01460266 9.44154739 -2.30444098 170 0 0
-23.12778091 9.67798519 -2.31583905 170 0 0
-23.02460861 9.52151585 -2.32578492 170 0 0
-23.02045441 9.46917152 -2.30127907 170 0 0
-23.17538834 9.58673096 -2.29044700 170 0 0
-22.95696449 9.58109856 -2.33029199 170 0 0
-23.01843643 9.45191479 -2.33358693 170 0 0
-23.06912041 9.61552906 -2.25162005 170 0 0
-23.04396439 9.62636375 -2.34798002 170 0 0
-23.03582191 9.52632523 -2.30308604 170 0 0
-23.15631485 9.48728466 -2.27574110 170 0 0
-23.20290756 9.56985092 -2.25613809 170 0 0
-23.06749725 9.56462097 -2.24122405 170 0 0
-23.02705193 9.45957184 -2.33400607 170 0 0
-23.07901192 9.73326302 -2.32356691 170 0 0
-23.37373352 9.63263512 -2.28148603 170 0 0
-23.02837563 9.55490971 -2.31271195 170 0 0
-23.05137825 9.45671844 -2.29705000 170 0 0
-23.34896278 9.69493389 -2.37239504 170 0 0
-23.25289536 9.71809483 -2.28691506 170 0 0
-22.94262695 9.38685036 -2.37389898 170 0 0
-22.99838448 9.56078053 -2.35672808 170 0 0
-23.30909157 9.69623756 -2.35728598 170 0 0
-22.98078156 9.59091568 -2.34890199 170 0 0
-22.99078751 9.58924198 -2.37754107 170 0 0
-23.08193207 9.52191353 -2.29483604 170 0 0
-23.10133553 9.74277496 -2.37787890 170 0 0
-23.01971817 9.45137024 -2.27188611 170 0 0
-23.12571907 9.37340164 -2.31022310 170 0 0
-23.14218140 9.69670773 -2.30496311 170 0 0
-23.39344406 9.69190884 -2.35483909 170 0 0
-23.06864357 9.59035206 -2.31237793 170 0 0
-23.04675674 9.62636757 -2.30808496 170 0 0
-23.09055138 9.73424816 -2.32443595 170 0 0
-23.02453232 9.44582844 -2.33105612 170 0 0
-22.98149109 9.43235588 -2.34946299 170 0 0
-23.14190483 9.43087006 -2.26818800 170 0 0
-23.12389374 9.57530212 -2.28412509 170 0 0
-23.40380287 9.70676136 -2.33508706 170 0 0
-23.05902481 9.64895916 -2.34572697 170 0 0
-23.17358017 9.39281559 -2.31165409 170 0 0
-23.10047340 9.48704720 -2.25659490 170 0 0
-23.18266678 9.38481998 -2.31307697 170 0 0
-23.05703926 9.40911865 -2.31200194 170 0 0
-23.03145218 9.46498680 -2.30753803 170 0 0
-23.06784821 9.60613155 -2.34327102 170 0 0
-22.97237587 9.43724728 -2.36585999 170 0 0
-23.01091766 9.49701118 -2.34828401 170 0 0
-23.02535820 9.39633560 -2.34401298 170 0 0
-23.05662537 9.64797306 -2.34375310 170 0 0
-23.06754112 9.38805008 -2.33267212 170 0 0
-23.15024757 9.48483467 -2.27035689 170 0 0
-23.02624512 9.52205372 -2.27681303 170 0 0
-23.07467842 9.52646446 -2.25765705 170 0 0
-23.04810524 9.61923504 -2.32353091 170 0 0
-23.11627579 9.51852703 -2.27589011 170 0 0
-23.24257278 9.61082935 -2.29387903 170 0 0
-23.02862740 9.43441391 -2.34570503 170 0 0
-23.20399284 9.40517330 -2.36175394 170 0 0
-22.98011589 9.42765427 -2.36136103 170 0 0
-23.19767761 9.39068127 -2.34349990 170 0 0
-23.06879616 9.66562366 -2.37643909 170 0 0
-23.00135040 9.38662815 -2.32869005 170 0 0
-23.00009346 9.58391666 -2.38426304 170 0 0
-23.00933838 9.62793064 -2.37665701 170 0 0
-22.99476624 9.55917168 -2.37279797 170 0 0
-23.02110863 9.41905975 -2.36708403 170 0 0
-23.08273506 9.73476410 -2.33361006 170 0 0
-23.09805679 9.60972500 -2.22640991 170 0 0
-23.13942719 9.46779919 -2.27360606 170 0 0
-23.00998688 9.65852356 -2.32942390 170 0 0
-23.15546417 9.39916515 -2.36018991 170 0 0
-23.07589531 9.56803226 -2.25268793 170 0 0
-22.98187637 9.54103184 -2.37492204 170 0 0
-23.01947212 9.62014198 -2.32372093 170 0 0
-23.02807617 9.62342644 -2.37012100 170 0 0
-23.06658173 9.50077820 -2.32087708 170 0 0
-23.01506996 9.41688824 -2.32434893 170 0 0
-23.04411316 9.45762730 -2.31677294 170 0 0
-23.02457428 9.42049503 -2.36418295 170 0 0
-22.96296120 9.38222313 -2.36691689 170 0 0
-22.99242020 9.56049538 -2.37849212 170 0 0
-23.02624130 9.44633770 -2.30397606 170 0 0
-23.10164261 9.70498753 -2.34699202 170 0 0
-23.03190613 9.57504559 -2.31343603 170 0 0
-23.31401634 9.67356014 -2.30831409 170 0 0
-23.09612846 9.61439133 -2.22017908 170 0 0
-23.06478882 9.61362934 -2.33276010 170 0 0
-23.05163765 9.68375969 -2.37455702 170 0 0
-23.05480957 9.43107224 -2.28567410 170 0 0
-23.07792091 9.35603523 -2.27966809 170 0 0
-23.13549805 9.44138145 -2.28509092 170 0 0
-23.18663216 9.39794159 -2.33552790 170 0 0
-23.01191330 9.61701775 -2.31824088 170 0 0
-23.01576996 9.46741676 -2.27563310 170 0 0
-23.06834984 9.66597462 -2.33821106 170 0 0
-23.15156937 9.44824028 -2.24500299 170 0 0
-23.07246971 9.66722393 -2.33790803 170 0 0
-23.04678535 9.41749763 -2.33373499 170 0 0
-22.99742317 9.52464485 -2.36844110 170 0 0
-23.03808975 9.57763386 -2.31249595 170 0 0
-23.00743866 9.66510487 -2.31673098 170 0 0
-23.00094414 9.66358852 -2.31640697 170 0 0
-23.06727791 9.43835068 -2.31518888 170 0 0
-23.09704018 9.53902912 -2.27861691 170 0 0
-22.96542549 9.44659042 -2.35017490 170 0 0
-22.98886681 9.59415054 -2.37100291 170 0 0
-23.02611542 9.53411102 -2.37681508 170 0 0
-23.40139008 9.64662170 -2.36002398 170 0 0
-23.15471077 9.44923687 -2.28538799 170 0 0
-23.03604507 9.46359634 -2.28727293 170 0 0
-23.07738876 9.62110519 -2.26148295 170 0 0
-23.01589775 9.61528301 -2.37888098 170 0 0
-23.15701103 9.61701870 -2.28494096 170 0 0
-23.19110107 9.47677612 -2.24457097 170 0 0
-23.12125969 9.68764877 -2.28097200 170 0 0
-23.11241531 9.60864830 -2.23449111 170 0 0
-22.98299026 9.45386505 -2.34547210 170 0 0
-23.12184906 9.45383453 -2.25791192 170 0 0
-23.19707870 9.37809658 -2.31794190 170 0 0
-23.07359123 9.66792107 -2.30599904 170 0 0
-23.05500793 9.58471775 -2.30620289 170 0 0
-23.05227280 9.62144470 -2.25683689 170 0 0
-23.05938530 9.67087078 -2.34527493 170 0 0
-22.99865150 9.58502674 -2.30315089 170 0 0
-23.11372948 9.67174530 -2.30175090 170 0 0
-23.08672333 9.37131214 -2.28931499 170 0 0
-23.39835548 9.72972202 -2.37747908 170 0 0
-23.27428436 9.71490192 -2.37066603 170 0 0
-23.08198547 9.51979542 -2.27080202 170 0 0
-22.98200607 9.60447025 -2.32330108 170 0 0
-22.96666908 9.53482533 -2.28968191 170 0 0
-23.04899979 9.62747669 -2.24342108 170 0 0
-22.97463608 9.51286793 -2.36183190 170 0 0
-23.08990097 9.37262726 -2.34397197 170 0 0
-23.19112587 9.47687340 -2.23087597 170 0 0
-23.05240440 9.49491501 -2.26297808 170 0 0
-23.03004074 9.67474079 -2.36415792 170 0 0
-22.95048523 9.39009953 -2.36975694 170 0 0
-23.36752510 9.58314514 -2.32852006 170 0 0
-23.01771927 9.61902905 -2.37884998 170 0 0
-23.01788521 9.42986012 -2.36736608 170 0 0
-23.05460358 9.44558716 -2.27196288 170 0 0
-23.11935043 9.71834087 -2.37544608 170 0 0
-23.34193039 9.65850163 -2.30945897 170 0 0
-23.13343048 9.54954720 -2.29763389 170 0 0
-23.04465294 9.42893791 -2.33375096 170 0 0
-23.02596855 9.54703426 -2.28968692 170 0 0
-23.02446556 9.65844822 -2.32923508 170 0 0
-23.11974335 9.44319344 -2.29741812 170 0 0
-23.15413284 9.45726967 -2.27891493 170 0 0
-23.12505531 9.68922138 -2.28279710 170 0 0
-23.20558167 9.71142673 -2.36460996 170 0 0
-23.10352707 9.73097515 -2.37204289 170 0 0
-23.08550644 9.69697189 -2.36731291 170 0 0
-23.03688240 9.51379204 -2.32981491 170 0 0
-23.02101326 9.55733013 -2.37238693 170 0 0
-23.17539215 9.62706947 -2.28692007 170 0 0
-23.11131096 9.58266068 -2.26387405 170 0 0
-22.99872971 9.60478115 -2.34152007 170 0 0
-23.11834335 9.38405800 -2.30507898 170 0 0
-23.00020599 9.66215420 -2.30495906 170 0 0
-23.27360725 9.67467403 -2.33781409 170 0 0
-23.13342094 9.56657696 -2.25642705 170 0 0
-22.98631287 9.42997837 -2.35132003 170 0 0
-22.98302078 9.43143177 -2.34539604 170 0 0
-23.06789780 9.52670383 -2.25103998 170 0 0
-23.01850319 9.50590992 -2.37032890 170 0 0
-23.03063965 9.58682346 -2.32779193 170 0 0
-23.03809738 9.58979893 -2.34738898 170 0 0
-23.15224266 9.68053627 -2.31846189 170 0 0
-23.00872612 9.61523724 -2.38281894 170 0 0
-23.03077126 9.58695889 -2.31598306 170 0 0
-23.10131836 9.74233818 -2.37285399 170 0 0
-23.05911827 9.49759388 -2.27599096 170 0 0
-23.07374191 9.74380779 -2.32830191 170 0 0
-23.17581367 9.44486237 -2.24670196 170 0 0
-23.01697540 9.51827431 -2.26818299 170 0 0
-23.09561539 9.58868217 -2.25408792 170 0 0
-23.03494453 9.52599812 -2.29811096 170 0 0
-23.20349693 9.57007504 -2.25775099 170 0 0
-23.23739243 9.57256603 -2.25870109 170 0 0
-23.36465454 9.62543297 -2.30427098 170 0 0
-22.96361542 9.58433342 -2.33351207 170 0 0
-23.11767387 9.56985760 -2.29026198 170 0 0
-23.01068687 9.62844276 -2.38341999 170 0 0
-22.98563004 9.55530453 -2.38188601 170 0 0
-22.99214363 9.55820370 -2.35444999 170 0 0
-23.25486755 9.64461517 -2.31732392 170 0 0
-23.01850319 9.59363937 -2.34107900 170 0 0
-23.05772972 9.67422867 -2.31669402 170 0 0
-23.04347229 9.57974911 -2.32902908 170 0 0
-23.09655190 9.60420513 -2.24682093 170 0 0
-22.98025322 9.45236301 -2.33730507 170 0 0
-23.01988029 9.63254929 -2.34665895 170 0 0
-23.00443649 9.56950378 -2.36360502 170 0 0
-23.02617836 9.40633488 -2.33848500 170 0 0
-23.08972740 9.63681316 -2.29783893 170 0 0
-23.09167671 9.68816471 -2.30110908 170 0 0
-23.07090187 9.40200424 -2.30824900 170 0 0
-23.19089127 9.47679520 -2.22930002 170 0 0
-23.18884850 9.39882183 -2.33897805 170 0 0
-23.06504822 9.62672424 -2.26565409 170 0 0
-23.13284492 9.47763729 -2.22446394 170 0 0
-23.10178566 9.59111977 -2.27322602 170 0 0
-23.10500145 9.56749821 -2.27921104 170 0 0
-23.05876350 9.51017094 -2.33806705 170 0 0
-23.11677170 9.69871998 -2.36297894 170 0 0
-23.06731033 9.58981514 -2.30907297 170 0 0
-23.00929832 9.56528187 -2.36450911 170 0 0
-23.13052368 9.47659969 -2.23640490 170 0 0
-23.03312683 9.47419262 -2.32953691 170 0 0
-23.09904861 9.62782574 -2.27933002 170 0 0
-23.05945206 9.58621311 -2.28935409 170 0 0
-23.04045868 9.37674904 -2.36922693 170 0 0
-23.00911903 9.45727921 -2.33617806 170 0 0
-23.10523415 9.35331821 -2.27247190 170 0 0
-22.99747086 9.56494236 -2.36953712 170 0 0
-23.11519623 9.47052670 -2.25935793 170 0 0
-23.03553963 9.48292160 -2.33315301 170 0 0
-22.99552917 9.38344002 -2.33590293 170 0 0
-23.19888496 9.47567081 -2.25061893 170 0 0
-22.99348450 9.53337479 -2.31328392 170 0 0
-23.07398987 9.64326763 -2.28032494 170 0 0
-23.06935120 9.45131779 -2.31738591 170 0 0
-23.02356339 9.57171822 -2.29370999 170 0 0
-23.03272438 9.66602039 -2.30596709 170 0 0
-23.01768112 9.52834702 -2.31314707 170 0 0
-23.11341858 9.59584427 -2.28835797 170 0 0
-23.03262329 9.66366291 -2.31899810 170 0 0
-23.09749413 9.44749737 -2.27030706 170 0 0
-23.08699036 9.38356304 -2.29627800 170 0 0
-23.04016495 9.39809799 -2.36617804 170 0 0
-23.14464760 9.53827190 -2.23749089 170 0 0
-23.08959007 9.69483471 -2.31879997 170 0 0
-23.01110268 9.47751617 -2.37527990 170 0 0
-23.07766914 9.62079430 -2.31646609 170 0 0
-23.05928230 9.44743443 -2.28176594 170 0 0
-23.04935455 9.46899414 -2.29953694 170 0 0
-22.98932838 9.51884747 -2.37816191 170 0 0
-23.16504288 9.44045639 -2.24730206 170 0 0
-23.02365875 9.46938515 -2.33269405 170 0 0
-23.03400612 9.42449474 -2.34561396 170 0 0
-23.00844193 9.52715778 -2.32319093 170 0 0
-22.99279976 9.46665668 -2.36875391 170 0 0
-22.99542046 9.38419056 -2.33138800 170 0 0
-23.02897644 9.67431068 -2.36234593 170 0 0
-22.98709679 9.58111191 -2.34433293 170 0 0
-23.08641815 9.38805389 -2.30334997 170 0 0
-23.09104538 9.62483406 -2.29738092 170 0 0
-23.15129852 9.43459320 -2.28449798 170 0 0
-23.02907562 9.44786072 -2.33342600 170 0 0
-23.06073189 9.39775562 -2.32299995 170 0 0
-22.99547577 9.66011524 -2.31081510 170 0 0
-23.14292908 9.43121815 -2.27757692 170 0 0
-23.07170677 9.60428715 -2.26650596 170 0 0
-23.08638763 9.73628712 -2.33714104 170 0 0
-23.13463020 9.47831726 -2.23211503 170 0 0
-23.01305962 9.42784882 -2.37173796 170 0 0
-23.05599403 9.47196388 -2.26429105 170 0 0
-23.05578041 9.39544106 -2.36475396 170 0 0
-23.29114914 9.66505623 -2.36143494 170 0 0
-23.06867981 9.37608242 -2.35527897 170 0 0
-23.23653984 9.61420345 -2.27708602 170 0 0
-23.04121780 9.52834892 -2.26283598 170 0 0
-23.13379288 9.39027500 -2.31302309 170 0 0
-23.09815407 9.47637272 -2.23357797 170 0 0
-23.06604576 9.58902645 -2.34744811 170 0 0
-23.20250893 9.67316532 -2.32715011 170 0 0
-23.05302620 9.63464737 -2.25823498 170 0 0
-23.01320267 9.49568462 -2.35781002 170 0 0
-23.00036430 9.47336960 -2.33511209 170 0 0
-23.14477730 9.71951199 -2.36534190 170 0 0
-23.01727676 9.61906910 -2.34616899 170 0 0
-23.05231285 9.44425297 -2.32871509 170 0 0
-23.14259338 9.68563557 -2.37702990 170 0 0
-22.97228050 9.37675953 -2.36221004 170 0 0
-23.04873085 9.41843033 -2.31473398 170 0 0
-23.05422020 9.44522285 -2.30165601 170 0 0
-23.07044411 9.64169979 -2.29236507 170 0 0
-23.03103638 9.58696461 -2.33204508 170 0 0
-23.35866356 9.66511822 -2.30176592 170 0 0
-22.97936630 9.43389416 -2.24311900 170 0 0
-23.00591278 9.58091354 -2.29591298 170 0 0
-23.09991455 9.52772236 -2.29249001 170 0 0
-23.04392815 9.46690369 -2.27844310 170 0 0
-23.19865799 9.47981071 -2.25279808 170 0 0
-22.99976730 9.58642673 -2.34080911 170 0 0
-23.06139946 9.65015984 -2.31713009 170 0 0
-23.07243729 9.45275402 -2.29251194 170 0 0
-23.05863953 9.64890194 -2.33114290 170 0 0
-23.09074974 9.39738274 -2.29206491 170 0 0
-23.01209068 9.61756611 -2.34204292 170 0 0
-22.92650795 9.51797962 -2.37913895 170 0 0
-23.10361862 9.50375366 -2.25497890 170 0 0
-23.04246521 9.63025093 -2.25411105 170 0 0
-23.26291275 9.70108032 -2.31376290 170 0 0
-23.05907059 9.67437744 -2.37690711 170 0 0
-23.13387489 9.46554375 -2.27160192 170 0 0
-23.06271362 9.36145210 -2.36071610 170 0 0
-23.03918457 9.52759361 -2.32075000 170 0 0
-23.10473442 9.56562710 -2.31199288 170 0 0
-23.02129364 9.53256512 -2.31172895 170 0 0
-23.03885841 9.65319633 -2.32651401 170 0 0
-23.04800224 9.43053627 -2.30211997 170 0 0
-22.99684715 9.56002045 -2.37482190 170 0 0
-23.00729752 9.58007813 -2.30934906 170 0 0
-23.07574654 9.38357258 -2.34599400 170 0 0
-23.03881645 9.47001266 -2.27859592 170 0 0
-23.03916359 9.41414165 -2.36886406 170 0 0
-23.05116844 9.67115498 -2.29864502 170 0 0
-23.14029884 9.73396397 -2.37569094 170 0 0
-23.07844353 9.60662842 -2.27670097 170 0 0
-23.23255920 9.61637974 -2.29640007 170 0 0
-22.99340057 9.58347797 -2.38260698 170 0 0
-23.07686615 9.53064728 -2.28280592 170 0 0
-22.96961975 9.50839043 -2.35189605 170 0 0
-23.22752571 9.68021393 -2.30610991 170 0 0
-23.02821922 9.47233009 -2.30684900 170 0 0
-23.09788704 9.47639656 -2.23153090 170 0 0
-22.98155594 9.56605721 -2.37084889 170 0 0
-23.03425598 9.48373318 -2.29724193 170 0 0
-23.12215042 9.63623047 -2.32231498 170 0 0
-23.09782219 9.72878170 -2.34218001 170 0 0
-23.04628372 9.47963905 -2.32614708 170 0 0
-23.16139984 9.63472080 -2.30405593 170 0 0
-23.03407288 9.60105610 -2.29802704 170 0 0
-22.99790764 9.42273998 -2.37318397 170 0 0
-23.11474991 9.58410358 -2.26111388 170 0 0
-23.00305176 9.51222038 -2.37907600 170 0 0
-23.04341698 9.58175182 -2.33977199 170 0 0
-23.03469658 9.46333790 -2.24515200 170 0 0
-23.10869026 9.73311520 -2.37922692 170 0 0
-23.06237221 9.46777725 -2.24819207 170 0 0
-23.02267075 9.52066135 -2.33357596 170 0 0
-23.09232712 9.49166298 -2.25941610 170 0 0
-23.04298592 9.50342274 -2.37242389 170 0 0
-22.93221283 9.40764999 -2.36543703 170 0 0
-23.13634109 9.45426369 -2.25906801 170 0 0
-23.05446625 9.49233723 -2.26442695 170 0 0
-23.13444710 9.69011784 -2.36631298 170 0 0
-23.12440300 9.61506176 -2.28909612 170 0 0
-23.21030617 9.38342571 -2.32253790 170 0 0
-23.08042145 9.73382282 -2.32854199 170 0 0
-23.00045776 9.57394123 -2.37124205 170 0 0
-23.06104088 9.38533401 -2.34186792 170 0 0
-23.05044365 9.62806416 -2.25422192 170 0 0
-23.01469040 9.52972698 -2.32542706 170 0 0
-23.04045105 9.59086609 -2.33462310 170 0 0
-23.04034805 9.50252628 -2.34444094 170 0 0
-23.08112144 9.59895229 -2.28365397 170 0 0
-23.04851913 9.50598145 -2.33231211 170 0 0
-23.04273796 9.49083138 -2.27753997 170 0 0
-23.03375626 9.56272411 -2.35867190 170 0 0
-23.03530121 9.45020962 -2.33694100 170 0 0
-23.01626396 9.65676594 -2.32208395 170 0 0
-23.03379440 9.58508682 -2.31289196 170 0 0
-22.95732498 9.58881855 -2.33225012 170 0 0
-23.19582176 9.38980389 -2.36127210 170 0 0
-23.03089905 9.39852619 -2.35434389 170 0 0
-22.98928070 9.58200455 -2.34777689 170 0 0
-23.03020477 9.43499184 -2.35540295 170 0 0
-23.05879593 9.67448711 -2.34408498 170 0 0
-23.03318787 9.51219654 -2.33899212 170 0 0
-23.00596619 9.38845921 -2.33733201 170 0 0
-23.02539253 9.53401947 -2.34736300 170 0 0
-22.97615623 9.52616119 -2.37971306 170 0 0
-23.03060532 9.53645515 -2.30800509 170 0 0
-23.19508934 9.67718315 -2.32996392 170 0 0
-22.99991035 9.42254925 -2.35728097 170 0 0
-23.02491760 9.50857544 -2.36759806 170 0 0
-22.99734688 9.44769478 -2.34086704 170 0 0
-23.21510315 9.39768028 -2.35341597 170 0 0
-23.06706047 9.57677555 -2.32973909 170 0 0
-23.14849472 9.38237762 -2.34624600 170 0 0
-23.05431938 9.57139874 -2.33984709 170 0 0
-23.05717278 9.37591267 -2.36618900 170 0 0
-23.16604233 9.71939373 -2.30201602 170 0 0
-23.13390160 9.72599602 -2.38559699 170 0 0
-23.08937263 9.58605576 -2.25970411 170 0 0
-23.14536476 9.57161999 -2.24382901 170 0 0
-23.00161552 9.43656540 -2.25473094 170 0 0
-23.04078674 9.65381336 -2.35422492 170 0 0
-23.19222260 9.47555447 -2.26670504 170 0 0
-23.07387352 9.58297253 -2.31025100 170 0 0
-23.01211357 9.61760902 -2.31770706 170 0 0
-23.01119041 9.44005966 -2.31677008 170 0 0
-23.05231476 9.41984272 -2.32314801 170 0 0
-23.06058693 9.49793911 -2.31397104 170 0 0
-23.09239578 9.61256409 -2.31066108 170 0 0
-23.11256218 9.65735722 -2.32958102 170 0 0
-23.05260849 9.45729065 -2.28628111 170 0 0
-23.19959641 9.56850243 -2.25288296 170 0 0
-23.00651932 9.43863964 -2.30948496 170 0 0
-23.00932503 9.64054585 -2.36417389 170 0 0
-23.05937576 9.64929581 -2.31840301 170 0 0
-23.16415215 9.59313679 -2.24192309 170 0 0
-23.04165268 9.49022770 -2.29939198 170 0 0
-23.12208939 9.68796062 -2.28570604 170 0 0
-22.98087120 9.40254784 -2.36963201 170 0 0
-22.99264526 9.60355282 -2.34635401 170 0 0
-23.24172592 9.65186596 -2.28804207 170 0 0
-23.11391068 9.68146420 -2.32807589 170 0 0
-23.00215530 9.64291191 -2.36794400 170 0 0
-23.05168533 9.47017670 -2.26694107 170 0 0
-23.03630638 9.46222401 -2.30401802 170 0 0
-23.03379822 9.56512642 -2.29467607 170 0 0
-22.94291115 9.38698387 -2.37059903 170 0 0
-23.06138802 9.62493515 -2.30269694 170 0 0
-23.00488091 9.43788719 -2.25658703 170 0 0
-23.05366707 9.40779686 -2.30535603 170 0 0
-23.02362442 9.38757229 -2.34857893 170 0 0
-23.09117889 9.62490654 -2.29571795 170 0 0
-23.00588036 9.43795204 -2.30673909 170 0 0
-23.06406021 9.49933529 -2.31896091 170 0 0
-23.08608437 9.71112823 -2.37514997 170 0 0
-23.09574127 9.71539879 -2.34677601 170 0 0
-23.02670288 9.42152405 -2.34324694 170 0 0
-23.06485558 9.65148544 -2.33341408 170 0 0
-23.10178185 9.68796062 -2.37513304 170 0 0
-23.08671379 9.38351631 -2.34093809 170 0 0
-23.05735970 9.63205147 -2.35272694 170 0 0
-23.08663177 9.39569473 -2.35255408 170 0 0
-23.05287743 9.65913773 -2.31829405 170 0 0
-23.06365013 9.43688488 -2.31156707 170 0 0
-23.05941772 9.51022911 -2.30626702 170 0 0
-23.04769516 9.58153915 -2.32464099 170 0 0
-23.02200699 9.52024841 -2.35296607 170 0 0
-23.02122307 9.44450474 -2.32575488 170 0 0
-22.96656036 9.44703960 -2.35363293 170 0 0
-23.04805565 9.63227463 -2.29968905 170 0 0
-23.01375389 9.44151020 -2.26070809 170 0 0
-23.02020264 9.51967621 -2.32844210 170 0 0
-23.15223122 9.43495560 -2.28622890 170 0 0
-23.01358032 9.52919769 -2.33486104 170 0 0
-23.20700073 9.39443588 -2.34759998 170 0 0
-22.99419594 9.55888271 -2.37952304 170 0 0
-23.09868431 9.54874706 -2.24692702 170 0 0
-23.02682304 9.54841232 -2.32640004 170 0 0
-23.05182838 9.41962719 -2.32472897 170 0 0
-23.17341423 9.64884281 -2.30897307 170 0 0
-23.03169441 9.64995098 -2.36138892 170 0 0
-23.02219582 9.48242855 -2.32762909 170 0 0
-23.19485664 9.35158825 -2.34708595 170 0 0
-23.05594635 9.41686153 -2.32374692 170 0 0
-23.03585815 9.57642746 -2.35084391 170 0 0
-23.07563400 9.74464226 -2.32375598 170 0 0
-23.01690483 9.49282360 -2.34686589 170 0 0
-23.13044167 9.63168240 -2.29954600 170 0 0
-23.01955795 9.63225842 -2.36946988 170 0 0
-23.11801147 9.47166348 -2.26262593 170 0 0
-23.12332535 9.46135235 -2.25191903 170 0 0
-23.07605934 9.60150909 -2.36506009 170 0 0
-23.00639915 9.56409454 -2.36079407 170 0 0
-23.05319786 9.39069271 -2.30836105 170 0 0
-23.05478287 9.47205544 -2.26618910 170 0 0
-23.08657074 9.52165127 -2.27597690 170 0 0
-23.19083214 9.69997025 -2.36359096 170 0 0
-23.02943230 9.52738476 -2.30179691 170 0 0
-23.18344307 9.46112061 -2.26498890 170 0 0
-23.08621788 9.50890923 -2.25556302 170 0 0
-23.03329849 9.58795929 -2.32417607 170 0 0
-23.29624176 9.68298054 -2.35642505 170 0 0
-23.18350601 9.35977745 -2.35335994 170 0 0
-22.99046326 9.54946232 -2.35622096 170 0 0
-23.13055611 9.41361618 -2.29119706 170 0 0
-23.12112617 9.38502884 -2.32757497 170 0 0
-22.97743416 9.43464279 -2.35769892 170 0 0
-23.06758690 9.60226727 -2.25225997 170 0 0
-23.00861549 9.48938942 -2.34765410 170 0 0
-23.06690025 9.63492107 -2.26663303 170 0 0
-23.08810234 9.51369381 -2.28777003 170 0 0
-23.00218582 9.46116924 -2.37545490 170 0 0
-23.19283295 9.36352444 -2.35756612 170 0 0
-23.19343758 9.40073586 -2.33121490 170 0 0
-23.28109550 9.67055607 -2.35503006 170 0 0
-23.08088493 9.36886215 -2.35749793 170 0 0
-23.14376259 9.57087040 -2.25581288 170 0 0
-23.03984833 9.62888145 -2.29423499 170 0 0
-23.07941055 9.70849609 -2.34995890 170 0 0
-23.02752113 9.40947056 -2.35448408 170 0 0
-23.32619476 9.66687107 -2.34212303 170 0 0
-23.05107117 9.59564209 -2.34574890 170 0 0
-23.17124748 9.70383453 -2.31405902 170 0 0
-23.17664146 9.35709572 -2.34112811 170 0 0
-23.03115654 9.47352123 -2.31023312 170 0 0
